	448627.373762	5078665.749753	36701.136719	217.069901	18438162432.000000
	448652.381566	5078665.749753	36676.128906	217.069901	18438184960.000000
	448677.389371	5078690.758616	36640.761719	217.069901	18438195200.000000
	448702.397176	5078690.758616	36615.753906	217.069901	18438197248.000000
	448727.404980	5078690.758616	36590.746094	217.069901	18438273024.000000
	448752.412785	5078715.767479	36555.378906	217.069901	18438275072.000000
	448777.420589	5078715.767479	36530.371094	217.069901	18438275072.000000
	448802.428394	5078740.776343	36495.003906	217.069901	18438348800.000000
	448827.436198	5078765.785206	36459.636719	217.069901	18438354944.000000
	448852.444003	5078765.785206	36434.628906	217.069901	18438354944.000000
	448877.451807	5078765.785206	36409.621094	217.069901	18438359040.000000
	448902.459612	5078765.785206	36384.613281	217.069901	18438361088.000000
	448927.467417	5078790.794069	36349.246094	217.069901	18438367232.000000
	448952.475221	5078790.794069	36324.238281	217.069901	18438377472.000000
	448977.483026	5078790.794069	36299.230469	217.069901	18438377472.000000
	449002.490830	5078815.802933	36263.863281	217.069901	18438432768.000000
	449027.498635	5078815.802933	36238.855469	217.069901	18438436864.000000
	449052.506439	5078790.794069	36203.488281	217.069901	18438443008.000000
	449077.514244	5078790.794069	36178.480469	216.923096	18438443008.000000
	449102.522048	5078790.794069	36153.472656	216.923096	18438445056.000000
	449127.529853	5078790.794069	36128.464844	216.923096	18438664192.000000
	449152.537658	5078790.794069	36103.457031	216.923096	18438686720.000000
	449177.545462	5078765.785206	36068.089844	216.923096	18438690816.000000
	449202.553267	5078740.776343	36032.722656	216.923096	18438692864.000000
	449227.561071	5078715.767479	35997.355469	216.923096	18439079936.000000
	449252.568876	5078690.758616	35961.988281	216.923096	18439120896.000000
	449277.576680	5078665.749753	35926.621094	216.923096	18439122944.000000
	449277.576680	5078640.740889	35901.613281	216.923096	18439124992.000000
	449302.584485	5078615.732026	35866.246094	216.923096	18439151616.000000
	449302.584485	5078590.723163	35841.238281	216.923096	18439151616.000000
	449302.584485	5078565.714299	35816.230469	216.923096	18439170048.000000
	449327.592290	5078540.705436	35780.863281	216.923096	18439178240.000000
	449352.600094	5078515.696573	35745.496094	216.923096	18439182336.000000
	449377.607899	5078490.687709	35710.128906	216.923096	18439188480.000000
	449377.607899	5078465.678846	35685.121094	216.923096	18439190528.000000
	449377.607899	5078440.669983	35660.113281	216.923096	18439190528.000000
	449402.615703	5078415.661119	35624.746094	216.923096	18439204864.000000
	449402.615703	5078390.652256	35599.738281	215.874924	18439215104.000000
	449402.615703	5078365.643393	35574.730469	215.874924	18439217152.000000
	449402.615703	5078340.634529	35549.722656	215.874924	18439219200.000000
	449402.615703	5078315.625666	35524.714844	215.874924	18439256064.000000
	449427.623508	5078290.616803	35489.347656	215.874924	18439260160.000000
	449427.623508	5078265.607939	35464.339844	215.798172	18439262208.000000
	449427.623508	5078240.599076	35439.332031	215.798172	18439264256.000000
	449427.623508	5078215.590213	35414.324219	215.798172	18439274496.000000
	449427.623508	5078190.581349	35389.316406	215.798172	18439286784.000000
	449452.631312	5078165.572486	35353.949219	215.798172	18439292928.000000
	449477.639117	5078140.563623	35318.582031	215.798172	18439297024.000000
	449502.646921	5078115.554759	35283.214844	215.798172	18439358464.000000
	449527.654726	5078115.554759	35258.207031	215.798172	18439380992.000000
	449552.662531	5078090.545896	35222.839844	215.798172	18439380992.000000
	449577.670335	5078090.545896	35197.832031	215.661652	18439385088.000000
	449602.678140	5078090.545896	35172.824219	215.661652	18439387136.000000
	449627.685944	5078090.545896	35147.816406	215.661652	18439387136.000000
	449652.693749	5078090.545896	35122.808594	215.649185	18439397376.000000
	449677.701553	5078090.545896	35097.800781	215.649185	18439397376.000000
	449702.709358	5078090.545896	35072.792969	215.649185	18439460864.000000
	449727.717162	5078065.537033	35037.425781	215.649185	18439677952.000000
	449752.724967	5078065.537033	35012.417969	215.649185	18439684096.000000
	449777.732772	5078065.537033	34987.410156	215.649185	18439686144.000000
	449802.740576	5078065.537033	34962.402344	215.649185	18439688192.000000
	449827.748381	5078040.528169	34927.035156	215.649185	18439692288.000000
	449852.756185	5078040.528169	34902.027344	215.649185	18439696384.000000
	449877.763990	5078040.528169	34877.019531	215.649185	18439698432.000000
	449902.771794	5078015.519306	34841.652344	215.649185	18439702528.000000
	449927.779599	5078015.519306	34816.644531	215.649185	18439704576.000000
	449952.787404	5078015.519306	34791.636719	215.649185	18439706624.000000
	449977.795208	5078015.519306	34766.628906	215.649185	18439708672.000000
	450002.803013	5078015.519306	34741.621094	215.649185	18439794688.000000
	450027.810817	5078015.519306	34716.613281	215.649185	18439794688.000000
	450052.818622	5077990.510443	34681.246094	215.649185	18439796736.000000
	450077.826426	5077990.510443	34656.238281	215.444687	18439798784.000000
	450102.834231	5077990.510443	34631.230469	215.444687	18439804928.000000
	450127.842035	5077990.510443	34606.222656	215.444687	18439809024.000000
	450152.849840	5077990.510443	34581.214844	215.444687	18441562112.000000
	450177.857645	5077990.510443	34556.207031	215.444687	18441566208.000000
	450202.865449	5077990.510443	34531.199219	215.444687	18441566208.000000
	450227.873254	5078015.519306	34495.832031	215.444687	18441574400.000000
	450252.881058	5078015.519306	34470.824219	215.444687	18441574400.000000
	450277.888863	5078015.519306	34445.816406	215.444687	18441578496.000000
	450302.896667	5077990.510443	34410.449219	215.444687	18441582592.000000
	450327.904472	5077990.510443	34385.441406	215.106476	18441621504.000000
	450352.912276	5077965.501579	34350.074219	215.106476	18441639936.000000
	450377.920081	5077940.492716	34314.707031	215.106476	18441639936.000000
	450402.927886	5077940.492716	34289.699219	215.106476	18441641984.000000
	450427.935690	5077940.492716	34264.691406	215.106476	18441641984.000000
	450452.943495	5077915.483853	34229.324219	215.106476	18441773056.000000
	450477.951299	5077915.483853	34204.316406	214.583206	18441777152.000000
	450502.959104	5077915.483853	34179.308594	214.583206	18441779200.000000
	450527.966908	5077915.483853	34154.300781	214.583206	18441781248.000000
	450552.974713	5077890.474989	34118.933594	214.191299	18441809920.000000
	450577.982517	5077915.483853	34083.566406	214.191299	18441814016.000000
	450602.990322	5077890.474989	34048.199219	214.191299	18441816064.000000
	450627.998127	5077890.474989	34023.191406	214.191299	18441842688.000000
	450653.005931	5077890.474989	33998.183594	214.191299	18441877504.000000
	450678.013736	5077890.474989	33973.175781	214.191299	18441877504.000000
	450703.021540	5077890.474989	33948.167969	214.191299	18441881600.000000
	450728.029345	5077890.474989	33923.160156	214.191299	18441881600.000000
	450753.037149	5077890.474989	33898.152344	214.191299	18441881600.000000
	450778.044954	5077890.474989	33873.144531	214.191299	18441881600.000000
	450803.052759	5077890.474989	33848.136719	214.191299	18441881600.000000
